Date,Tweet_ID,Tweet_ID_precision,Raw Text,Likes,Retweets
Mon Aug 12 19:33:25 +0000 2024,1823080366858752375,exact,@user Ανέβασε και καμιά μπίρα τώρα που καίγεται ο κόσμος στην Αθήνα. Να τον κάνεις να νιώσει καλύτερα.,1,0
Mon Aug 12 19:33:18 +0000 2024,1823080338295275566,exact,Η Μπία Μπέκου θα την είχε σβήσει τη φωτιά,2,0
Mon Aug 12 19:33:10 +0000 2024,1823080302698512730,exact,"Σταματίνα Τσιμτσιλή: Η αγωνία της παρουσιάστριας για τη φωτιά στην Αττική - ""Μιλάμε με γείτονες, φίλους και προσευχόμαστε"" https://t.co/V7IX6wf0uJ",1,0
Mon Aug 12 19:32:59 +0000 2024,1823080257831706858,exact,"Χαοτική Κηλίδωση, ήταν εκείνη της Μόνικα Λεβίνσκι  Όλα τα άλλα είναι ανικανότητα του κρατικού μηχανισμού  #Φωτιά",22,9
Mon Aug 12 19:32:59 +0000 2024,1823080256883798408,exact,@user @user Α ναι; Που είσαι να έρθω να σου βάλω τα τσιγάρα στο στόμα να τα φας. 2 εκρήξεις ακούσαμε. Ο μαύρος καπνός που έβλεπες από τα τσιγάρα είναι; Σου είπαν τσιγάρα εσένα ε και θα κοιμηθείς ήσυχος ; Μην κάνεις τον έξυπνο βραδιάτικα. Σε παρακαλώ. Το σπίτι του βοσκού στο Τσακ το σώσανε οι https://t.co/7c1YCSfBOf,76,5
Mon Aug 12 19:32:57 +0000 2024,1823080249095287010,exact,@user συνεχώς έχουμε εκκενώσεις στις φωτιες απλώς γίνονταν με μεγάφωνα. Χώρια που είναι μες τα δάση έχουν άμεση εκκένωση. Η πιο διασημη πρόσφατη εκκένωση έγινε στην Κινέττα το '18 την ίδια μέρα που η ίδια εντολή που δεν δόθηκε στο Ματι δημιούργησε τη μεγαλύτερη τραγωδία,0,0
Mon Aug 12 19:32:50 +0000 2024,1823080222209769727,exact,"@user @user φωτιά,μπορεί να περιμένει!Μας περνούν για τόσο ηλίθιους!!!Σε λίγο καιρό η χώρα θα πλημμυρίσει -λογικό μετά την φωτιά-και μετά θα μιλήσουν για κλιματική αλλαγή ή θα μας φέρουν ιό παγωνοπαγκολίνο!Και δείτε και τι δύναμη έρχεται αύριο,φοβερή,τεράστια!Μας",0,0
Mon Aug 12 19:32:39 +0000 2024,1823080175614976309,exact,Οι αλλοι παραπονούνται πως δεν υπάρχει πυροσβεστική εμπρος απο καθε σπίτι σε ένα μέτωπο 40 χιλιομέτρων. Μη γινεις αριστερός παιδί μου. Είναι ξεφτίλα.,11,1
Mon Aug 12 19:32:35 +0000 2024,1823080158867095783,exact,@user Ε αει στα σκατα πια κομματοσκυλα του κέρατα. Καίγεται ο κόσμος τα δάση ζωα τ πάντα αυτή τη στιγμή κ συ πατάς πανω σε πτώματα για να μας πεις τι. Ολοι εσείς κ τα κόμματα σας είστε υπεύθυνοι γι αυτά τα χάλια.,0,0
Mon Aug 12 19:32:35 +0000 2024,1823080157785059789,exact,"Μλκ, έχει φωτιά στη γειτονιά μου στην Αγγλία.",37,12
Mon Aug 12 19:32:33 +0000 2024,1823080148754993263,exact,Ρε που ζούμε;; Η φωτιά που ήταν στον ΒΑΡΝΑΒΑ  είναι δυο τετράγωνα πάνω από το σπίτι μου. ΣΤΟΝ ΓΕΡΑΚΑ.  #φωτιατωρα,5,1
Mon Aug 12 19:32:32 +0000 2024,1823080145206284751,exact,Το 2018 η φωτιά σταμάτησε γιατί βρήκε θάλασσα. Το 2024 η φωτιά σταμάτησε γιατί βρήκε τσιμέντο. Goodnight and good luck... #Φωτια_τωρα #φωτια #φωτιατωρα #φωτια_πεντελη #φωτιες #Αττικη,4,1
Mon Aug 12 19:32:30 +0000 2024,1823080136972857624,exact,"@user @user Καμμένα διαβατήρια, φωτογραφίες από εμπρηστές και φωτιά στην Άνω Γλυφάδα. Ολοφάνερο",2,0
Mon Aug 12 19:32:29 +0000 2024,1823080133911064617,exact,@user Κανένας δε μπορεί να γνωρίζει τίποτα εγώ όμως λέω ότι η Αθήνα έχει μηδαμινές πιθανότητες να επιβιώσει σε μεγάλη πυρκαγιά. Είναι 6 εκ πληθυσμός ως πόλη και με μηδέν υποδομές αν επικρατήσει πανικός η διαφυγή των πολιτών θα είναι από πού κ πως; Αφού θα κλείσουν όλα λόγω όγκου.,0,0
Mon Aug 12 19:32:29 +0000 2024,1823080130870227157,exact,@user @user Μακάρι να πάρει φωτιά το σπίτι σου και να μην έρχεται κανένας,3,0
Mon Aug 12 19:32:19 +0000 2024,1823080090562904513,exact,"@user Χέρια υπάρχουν. Πυροσβεστικά μέσα δεν υπάρχουν. Χρειάζονται ειδικές στολές, αναπνευστικές συσκευές τυπου AGA, αντιφλας. Δεν μπαίνεις ετσι σε μια φωτιά. Έπρεπε από τον Μάρτιο/Απρίλιο να στηθεί μια επιχείρηση καθαρισμού των δρόμων και δημιουργία αντιπυρικων ζωνών. Τώρα είναι αργά",5,1
Mon Aug 12 19:32:09 +0000 2024,1823080048116773017,exact,@user Μετράει ο μαλακας τη θερμότητα που εκπέμπεται κ την πλασάρει για φωτιά για να δικαιολογήσουν ότι καιγόμαστε  Τι άλλο θα διαβάσουμε!,3,0
Mon Aug 12 19:31:54 +0000 2024,1823079987357909473,exact,"Δεν είναι φωτιά, είναι ai #φωτια #αίσχος",2,0
Mon Aug 12 19:31:47 +0000 2024,1823079956790055126,exact,Πύρινη κόλαση στην Αττική: Σχεδόν 100.000 στρέμματα έχει κάψει η φωτιά! (ΦΩΤΟ) https://t.co/HSEIKTuSKR,3,0
Mon Aug 12 19:31:40 +0000 2024,1823079925173379473,exact,Η τιμωρία του εγκλήματος της (εθνικής) παρακμής #Ysterografa #Υστερογραφα #φωτια #φωτια_πεντελη #φωτιά #φωτιές #Πεντελη #Διονυσος #Μαραθωνας #πυροσβεστες #Βαρναβας #ΝεαΜακρη  https://t.co/Q8rbou0Qbp,2,0
Mon Aug 12 19:31:35 +0000 2024,1823079906386833539,exact,"@user Εδώ ταιριάζει απίστευτα το  Εδώ ο κόσμος καίγεται και η Τάνα λούζεται   Αλλά για να πω και του στραβου το δίκιο δεν είναι όλοι οι δημοσιογράφοι για όλα καθένας με το θέμα του , τι να κάνουμε να κάτσουμε να μαλώνουμε δεν είναι η ώρα",0,0
Mon Aug 12 19:31:29 +0000 2024,1823079879643988097,exact,@user Εδώ και 3 ωρες μας δείχνουν ένα εργοστάσιο να καίγεται 🤷,6,0
Mon Aug 12 19:31:26 +0000 2024,1823079869137436744,exact,Megafire η πυρκαγιά της βορειοανατολικής Αττικής - Έχουν καεί πάνω από 100.000 στρέμματα,1,0
Mon Aug 12 19:31:25 +0000 2024,1823079863588126848,exact,Ας τους να εκτονωθούν μέσω σοσιαλ και σε τρεις μέρες θα έχουν ξεχάσει τα πάντα . Έχουν  εκπαιδευτεί σε αυτό άλλωστε #φωτιά,8,1
Mon Aug 12 19:31:21 +0000 2024,1823079846412722644,exact,@user Σαν να έχει φτάσει η φωτιά στην Πυλαία πάνω κάτω.,1,0
Mon Aug 12 19:31:19 +0000 2024,1823079840741777674,exact,@user Που έχει φωτιά στην Βρετανία βρε πανέξυπνε?,85,2
Mon Aug 12 19:31:10 +0000 2024,1823079802212868356,exact,@user Θυμάστε τι έγινε πέρυσι με την αποθήκη πυρομαχικών στην φωτιά στον Βόλο; Εεε νομιζω αυτό τα λέει όλα 🤭,5,0
Mon Aug 12 19:31:09 +0000 2024,1823079797993418764,exact,"@user Για δες ρε μια σύμπτωση… α, άκου ακόμα μια. Η πρώτη φωτιά μπήκε λίγες ώρες μετά την ανακοίνωση του κόκκινου συναγερμού. Φοβερό;;;",1,0
Mon Aug 12 19:31:07 +0000 2024,1823079787793121481,exact,Φωτιά στη ΒΑ Αττική: Διάσπαρτες εστίες στη Λ. Μαραθώνος – Η πυροσβεστική δημιουργεί αντιπυρικές ζώνες https://t.co/CrY0qb7emE https://t.co/AyZBmPb8cY,0,0
Mon Aug 12 19:31:07 +0000 2024,1823079787050799289,exact,Τεράστια αναζωπύρωση στο Άνω Σουλι #Μαραθωνας #φωτια https://t.co/SWhLwOVzil,4,10
Mon Aug 12 19:31:05 +0000 2024,1823079778632475110,exact,Φωτιά στην Αττική – Αναφορές για αγνοούμενη στα Βριλήσσια https://t.co/vRVfUIkeqm #Αττικη #φωτια #πυρκαγια #Βριλησσια #γυναικα https://t.co/pbPiisNtn4,2,0
Mon Aug 12 19:30:49 +0000 2024,1823079714036351325,exact,"@user Αυτός καταδικάστηκε για τη φωτιά στο Μάτι, και είναι έξω;;;;",5,0
Mon Aug 12 19:30:39 +0000 2024,1823079671829049755,exact,"@user Μικρό μέτωπο, με χαμηλής έντασης  ανέμους σε προσβάσιμη περιοχή.  Σε αντίθεση, δύσκολη φωτιά ήταν στην Εύβοια το 2021 με τεράστιο μέτωπο σε δύσβατες περιοχές",2,0
Mon Aug 12 19:30:39 +0000 2024,1823079669639295053,exact,@user Ξεκάθαρα! Μόνο με Μητσοτακη έχουμε εμπρησμούς.  Και μετά βγαίνουν να κάνουν πορείες οι πυροσβέστες για να φτιάξουν κλίμα και τον υποχρεώνουν να τους καταστείλει και να τους βρέχει για να φανεί ότι ολιγώρησε ενώ τα έχει κάνει όλα σωστά και θα βάλουν φωτιά και στον Εθνικό κήπο,1,0
Mon Aug 12 19:30:26 +0000 2024,1823079615851573359,exact,"- Είναι τραγικό αυτό που συνέβη, αλλά και μια ευκαιρία για να φτιάξουμε καλύτερα σπίτια.  - Ο ΠΘ δεν είχε λάβει καμία έρευνα που να λέει ότι ο άνθρωπος χρειάζεται οξυγόνο.  - Φταίει ξεκάθαρα η πυροσβεστική. Ο ΠΘ δεν γνώριζε ότι οι αστυνομικοί δεν ξέρουν να σβήνουν φωτιές.  #φωτια",4,0
Mon Aug 12 19:30:24 +0000 2024,1823079606435635686,exact,"Μπράβο στα 15χρονα παιδιά που δεν εκκενωσανε,αλλά παλεύουν με την φωτιά ολομοναχα.#φωτιά",7,0
Mon Aug 12 19:30:12 +0000 2024,1823079556682498252,exact,Οι 700 δασοκομαντος ρε παιδια που ειναι? Παίζει να εχω μετρησει περισσότερους δημοσιογράφους απο πυροσβεστες. Εκει στην πυροσβεστικη μιληστε ρε μαγκες οτι δεν εχετε τίποτα και σας στελνουν σαν ζωα σε σφαγη στην μαχη. Με γουρουνες ρε μαλακες? 🤣#φωτιά #πυρκαγια #βαρναβα https://t.co/LLFkJBhS01,3,1
Mon Aug 12 19:30:05 +0000 2024,1823079530703282201,exact,"#Φωτιά στην #Αττική: Ενισχύεται η συνδρομή προς την Ελλάδα με βοήθεια από Σερβία, Ρουμανία και Τουρκία https://t.co/ccG0ytMY2R",1,0
Mon Aug 12 19:29:54 +0000 2024,1823079481973875011,exact,@user @user Όσο και να τρέξει η πυροσβεστική δυστυχώς τρέχει πίσω από την φωτιά το θέμα είναι όπως σωστά τα λές να μην πάρει μετά.........,1,0
Mon Aug 12 19:29:45 +0000 2024,1823079442949812368,exact,Ένα «συγγνώμη» έστω εδώ ρε αλήτες ; #φωτια #Φωτια_τωρα #φωτια_πεντελη #φωτιά https://t.co/KX7NXUzt8Y,10,1
Mon Aug 12 19:29:41 +0000 2024,1823079427779297356,exact,"@user Ε αυτό έπρεπε να το πεις πρώτα στον ΜΛΚ τον αρχηγό σου που πάτησε επί πτωμάτων, πρόσβαλε νεκρούς, έπαιξε με τον πόνο των συγγενών, ζήτησε την παραίτηση του Τσίπρα κ 2 μόλις μήνες αφού έγινε πρωθυπουργός, δήλωνε στον ΟΗΕ ότι η φωτιά στο Μάτι ήταν αποτέλεσμα της κλιμ.αλλαγής!",0,0
Mon Aug 12 19:29:27 +0000 2024,1823079368215728415,exact,🔥 ⁉️ #Κασσελάκης για #φωτιά στην #Αττική: «Απίστευτο να συμβαίνει αυτό στην #Αθήνα» https://t.co/udNmbpxK2P,3,0
Mon Aug 12 19:29:26 +0000 2024,1823079367225852056,exact,"@user Κύριοι καλά τα αεροσκάφη αλλά αν δεν πατήσει αρβύλα στο έδαφος καμία φωτιά δεν σβήνει και αυτό χρειάζεται δρόμους, δεξαμενές νερού για αναπλήρωση τόσο στα εναέρια μέσα όσο και στα επίγεια επίσης χρειάζεται και το δάσος να είναι όσο το δυνατόν καθαρό αλλά μας έχει φάει η μαλάκια⬇️",3,0
Mon Aug 12 19:29:23 +0000 2024,1823079351799193994,exact,"-Κύριε Κικίλια, τι είναι αυτή η κηλίδωση; -Α είναι που χεστήκαμε  #φωτιά #πυρκαγια",1,0
Mon Aug 12 19:29:22 +0000 2024,1823079347537826267,exact,@user @user Με τα ίδια προσόντα που είχες στη φωτιά στο μάτι ρε άχρηστε,0,0
Mon Aug 12 19:29:20 +0000 2024,1823079342085165302,exact,Φωτιά στην Αττική: Δήμοι συγκεντρώνουν είδη πρώτης ανάγκης για τους πυρόπληκτους – Τι ζητάνε - https://t.co/wzSWbZ990L,0,0
Mon Aug 12 19:29:07 +0000 2024,1823079287408165318,exact,🔥Συγκλονιστικό βίντεο τώρα  από την λεωφόρο #Πεντέλης με τους Πυροσβέστες να θέτουν σε κίνδυνο την ζωή τους να καούν ζωντανοί προσπαθώντας  να θέσουν υπό έλεγχο την #πυρκαγιά.   Βίντεο :  Αντώνης Παπανίκου https://t.co/embEKXCq4Z,143,78
Mon Aug 12 19:29:03 +0000 2024,1823079267346915724,exact,Μέχρι και επίθεση από εξωγηινους θα επικαλεστούν για να καλύψουν την ανικανότητα του επιτελικού τους Κρατους...#φωτιά,4,0
Mon Aug 12 19:28:53 +0000 2024,1823079228646015369,exact,@user Εγώ γνωρίζω ότι υπάρχουν εκατοντάδες παιδιά που βοηθανε να  σβήσουν τη φωτιά για να μην καεί για 5η φορά το σπίτι σου στην Πεντέλη.  Εσυ πάλι κωλοβαρας και γράφεις στο τουιτερ,0,0
Mon Aug 12 19:28:53 +0000 2024,1823079227266113839,exact,Αν δεν είσαι δέντρο σπίτι ή άνθρωπος δεν έχεις λόγο να φοβάσαι την φωτιά. Γνώμη μου πάντα,6,4
Mon Aug 12 19:28:44 +0000 2024,1823079190612046152,exact,@user Εδώ ο κόσμος καίγεται και η Λίνα ακομα κάνει αντιπολίτευση στον Σύριζα...,0,0
Mon Aug 12 19:28:37 +0000 2024,1823079159146676487,exact,"@user @user Επί ""covid"" μας έκλεισαν όλους μέσα με την μία,στέλναμε sms  για να βγούμε από τα σπίτια μας,μην τυχόν και βήξουμε και κολλήσουμε κανα περιστέρι,τα ιπτάμενα ποντίκια.Η φωτιά καίει από χθες,θα πιάσει Σύνταγμα και μας λένε πως θα φθάσει βοήθεια αύριο,διότι η",0,0
Mon Aug 12 19:28:34 +0000 2024,1823079148425998803,exact,Επί 26 ημέρες (σε λίγες ώρες γίνονται 27 οι ημέρες) καίγεται ή περιοχή των Σερρών. Και το επιτελικό κράτος ανύπαρκτο. Πέφτω απο τα σύννεφα ρε...,18,9
Mon Aug 12 19:28:34 +0000 2024,1823079147599536511,exact,@user Τα πρώτα ελικόπτερα πήγαν 45 λεπτά μετά που είδαν την πυρκαγιά. Οπότε μάθε αριθμητική.,0,0
Mon Aug 12 19:28:25 +0000 2024,1823079108311716220,exact,Μας έσωσε ο Μπακογιάννης που δεν έφτασε η φωτιά στο Σύνταγμα   Εκανε αντιπυρικες ζώνες και εμείς τον χλευαζαμε.,0,0
Mon Aug 12 19:28:24 +0000 2024,1823079103173652928,exact,@user Θα βομβαρδίσουν τη φωτιά. Φωτιά με φωτιά που λέει και το άσμα😂,3,0
Mon Aug 12 19:28:20 +0000 2024,1823079089030492395,exact,Ε όχι και να τα βάζουμε με τους πυροσβέστες... Άλλο εάν δεν υπάρχει συντονισμός άνωθεν #φωτιά,1,0
Mon Aug 12 19:28:04 +0000 2024,1823079022114361457,exact,"Εγώ είδα 15χρονα παιδιά επί δύο ώρες να κρατάνε την φωτιά να μην βγει έξω από το εργοστάσιο ξυλειας.Και μετά ήρθαν οι πυροσβέστες και ο ερυθρός Σταυρός,ατσαλακωτοι,πεντακαθαροι να το παίξουν ήρωες μπροστά στην καμερα.#φωτιά",2,0
Mon Aug 12 19:28:03 +0000 2024,1823079015827095895,exact,@user Το ότι παινεύεσαι για εκκένωση νοσοκομείου δείχνει το ποσο πάτο έχουμε πιάσει,2,0
Mon Aug 12 19:27:59 +0000 2024,1823078999117254915,exact,Ανικανότητα διαχείρισης και τίποτα άλλο. Ας παραιτηθούν τώρα. Δεν μπορούν. #φωτιά,0,1
Mon Aug 12 19:27:55 +0000 2024,1823078982754967920,exact,"@user ...τα πυροσβεστικά αεροπλάνα μπορούν μόνο να σβήσουν φωτιά κι αυτό όχι πάντα... ...Δε μπορούν να συγκαλυψουν διαφθορά, έγκλημα, αναξιοκρατία,  οικογενειοκρατια και ανικανότητα. Επίσης δεν μπορούν να κάνουν χυδαία προπαγάνδα, αλλοιωνοντας την πραγματικότητα.   Άρα σαφώς υστερούν.",3,0
Mon Aug 12 19:27:55 +0000 2024,1823078982712955180,exact,"Φωτιά Αττική: Δύσκολες ώρες βιώνει η έγκυος, στο τρίτο της παιδί, Μαντώ Γαστεράτου η οποία μόλις πριν λίγα 24ωρα πήρε εξιτήριο από το μαιευτήριο όπου νοσηλευόταν  https://t.co/qgmRb9iKmC",2,0
Mon Aug 12 19:27:41 +0000 2024,1823078926199169521,exact,@user Να σου θυμίσω ότι όταν καίγεται η Τουρκία στέλνουμε κ εμείς πυροσβεστικά. Όταν έπεσε η Τουρκία από σεισμούς στείλαμε κ εμείς συνεργία. Κ τα όπλα θα τα αγοράσεις γιατί σε κατάσταση πολέμου όλα αυτά δεν παίζουν κανένα ρόλο!  Μπερδεύεσαι Νικόλα κ δεν κάνει!,4,0
Mon Aug 12 19:27:30 +0000 2024,1823078876987158878,exact,"Καίγεται ένας σκουπιδοτενεκές μετά απο μια πορεία:  Δεν πάει άλλο με την βία, η χώρα είναι ανοχύρωτη.  Καίγεται όλη η ΒΑ Αττική απο τις πυρκαγιές:  Δεν είναι ώρα τώρα για κριτική, η κυβέρνηση δεν έχει ευθύνη.",1063,365
Mon Aug 12 19:27:26 +0000 2024,1823078861027803545,exact,@user Εδώ το χωριό καίγεται και το .....,1,0
Mon Aug 12 19:27:22 +0000 2024,1823078847128158680,exact,"Τι κάνετε έτσι,άμα φτάσει Εκάλη η φωτιά τόσες πισίνες έχει θα σβήσει",9,4
Mon Aug 12 19:27:22 +0000 2024,1823078845940965634,exact,Δήμαρχος Πεντέλης: Αναζωπύρωση της φωτιάς και στο Αστεροσκοπείο https://t.co/Vf2QG1UBXy,1,0
Mon Aug 12 19:27:09 +0000 2024,1823078788726439953,exact,"@user Αν αυτή τη στιγμή το εργοστάσιο ξυλείας που καίγεται στην Πεντέλη είναι το δικό του, καλά να πάθει",7,0
Mon Aug 12 19:27:07 +0000 2024,1823078781432758673,exact,Πυροσβεστική: 44 αγροτοδασικές πυρκαγιές το τελευταίο 24ωρο στη χώρα https://t.co/WrCinjwlNL https://t.co/xxqA8jT3n8,1,1
Mon Aug 12 19:27:07 +0000 2024,1823078781281829306,exact,Φωτιά στη ΒΑ Αττική: Διάσπαρτες εστίες στη Λ. Μαραθώνος – Η πυροσβεστική δημιουργεί αντιπυρικές ζώνες https://t.co/WrIBEoyvcX 👈 κλικ εδώ #newshubgr #crete #ellada #ειδήσεις #εξελίξεις https://t.co/3Qc58vWMQk,0,0
Mon Aug 12 19:27:03 +0000 2024,1823078767105110509,exact,Υπό έλεγχο τέθηκε η φωτιά στην Τερψιθέα της Γλυφάδας - Εμπρησμό καταγγέλει ο δήμαρχος https://t.co/zGEebBR5yX,0,0
Mon Aug 12 19:27:03 +0000 2024,1823078767033516247,exact,@user Εγώ θα ήθελα να μου πουν αν έχει τύχει ποτέ να πιάσει φωτιά μέρος που έχουν σπίτια πρωθυπουργός και υπουργοί. Και να μου βρείτε κάποιο που καηκε,4,0
Mon Aug 12 19:26:51 +0000 2024,1823078716815155695,exact,"Με βάση τα όσα κάηκαν Αττική τα τελευταία χρόνια, συν τα τωρινά, δηλαδή όλα, είμαι απόλυτα βέβαιος ότι το 2025 η προετοιμασία της κυβέρνησης για την αντιμετώπιση της #φωτιά θα είναι απόλυτα επιτυχημένη. Καμιά #πυρκαγιά δε θα ξεσπάσει κοντα στην Αθήνα. Μια επιτυχία του Κυριάκου.",46,16
Mon Aug 12 19:26:45 +0000 2024,1823078688130302222,exact,Ο μόνος λόγος που παραμένουμε στην χώρα είναι γιατί όλοι θεωρουμε τους εαυτούς μας πιο άξιους από τον Κικίλια και ως εκ τούτου περιμένουμε την ώρα που θα υπουργοποιηθουμε....#φωτιά,5,1
Mon Aug 12 19:26:43 +0000 2024,1823078683453849955,exact,@user Βουλωστο το ρημάδι σου και μέχρι να σβήσει η φωτιά μην ξαναδώ κανένα ποστ.,1,0
Mon Aug 12 19:26:43 +0000 2024,1823078683143229761,exact,"@user @user Νομίζω η συγκεκριμένη πυρκαγιά θα βγάλει ειδήσεις μετά το τέλος της, τις οποίες ίσως να γνωρίζουν από τώρα αλλά δεν έχουν δημοσιοποιήσει ακόμα; Και λένε πως οι αρχές είναι σε επιφυλακή για όλη την Αττική σήμερα το βράδυ...",5,0
Mon Aug 12 19:26:33 +0000 2024,1823078640927887640,exact,@user Νίκο θέλω φωτογραφία από τα διόδια και από τα λιμάνια. Γαμησε τη φωτιά τώρα στα παπαρια μας. Πόσοι έφυγαν σήμερα για διακοπές αυτό μας καίει,0,0
Mon Aug 12 19:26:25 +0000 2024,1823078607620620620,exact,Φωτιά στην Αττική: Ενισχύεται η συνδρομή προς την Ελλάδα μέσω του Ευρωπαϊκού Μηχανισμού Πολιτικής Προστασίας https://t.co/mVkrvCU9ed,5,3
Mon Aug 12 19:26:17 +0000 2024,1823078572589781387,exact,Φωτιά στην Αττική: Συγκλονιστικό βίντεο από το Πάτημα Χαλανδρίου – Ρίψεις νερού από ελικόπτερο μέσα στον αστικό ιστό https://t.co/oJydEz8d0u,3,1
Mon Aug 12 19:26:09 +0000 2024,1823078537907015841,exact,"Θα έπρεπε να δοκιμάσουν στην αρχή που τα μέτωπα ήταν μικρά, να τα βομβαρδίσει η πολεμική αεροπορία και στο καπάκι να ρίξουν νερό τα πυροσβεστικά. Είναι γνωστό ότι η έκρηξη σβήνει προσωρινά μία μεγάλη φωτιά. ￼",0,0
Mon Aug 12 19:26:02 +0000 2024,1823078508932788569,exact,Φωτιά στην Αττική: Πύρινος ανεμοστρόβιλος σχηματίστηκε στο γήπεδο του Διονύσου (βίντεο) https://t.co/zWHWAjSksv,1,2
Mon Aug 12 19:25:51 +0000 2024,1823078465517527331,exact,Θέμα στα διεθνή ΜΜΕ η φωτιά στην Αττική: 'Χρώμα Αποκάλυψης - Εκκενώσεις κοντά στην Αθήνα' #missbloomgr https://t.co/Dm8lRCdtKZ,0,0
Mon Aug 12 19:25:36 +0000 2024,1823078402305175833,exact,"@user @user Ακριβώς!  Φυσικά η πρόληψη χρειάζεται ( σε αυτό έχει δίκιο ο φίλος μας) αλλά υπό τέτοιες συνθήκες ξηρασίας κ αέρα, άπαξ και ξεκινήσει η φωτιά, τελειώνει στη θάλασσα. Κι επειδή είμαι κάτοικος εδώ, η κινητοποίηση ήταν τεράστια. Έχει βελτιωθεί η πυροσβεστική",1,0
Mon Aug 12 19:25:32 +0000 2024,1823078383456018871,exact,Πως γίνεται να είναι απροετοίμαστος ο κρατικός μηχανισμός σε μια χώρα που καίγεται κάθε καλοκαίρι; #φωτια,930,206
Mon Aug 12 19:25:20 +0000 2024,1823078331975135459,exact,@user @user @user @user @user Και πέρυσι είχαμε την μεγαλύτερη φωτιά στην ιστορία της ΕΕ και φέτος την μεγαλύτερη στην Αθήνα  και τα προάστια της! Επειδή το επίπεδο οργάνωσης είναι αδιανόητο ( και της ανικανότητας),6,0
Mon Aug 12 19:25:06 +0000 2024,1823078274718990512,exact,#Φωτιά στην #Αττική: Αναφορές για αγνοούμενη στο Χαλάνδρι https://t.co/HjzGbzygKE,1,1
Mon Aug 12 19:25:05 +0000 2024,1823078268884693331,exact,Φωτιά στην Αττική: Από την πυρκαγιά του 2009 στο χάος του 2024 #ΦΩΤΙΑ_ΤΩΡΑ #ΦΩΤΙΑ_ΑΤΤΙΚΗ https://t.co/dJ5OwPhFLR,0,0
Mon Aug 12 19:25:04 +0000 2024,1823078266053562770,exact,Εν τω μεταξύ αν πήγαινε βόρεια δε θα φωτιά στην Αττική.,0,0
Mon Aug 12 19:25:02 +0000 2024,1823078259648872724,exact,Πυροσβεστική: Οι αναζωπυρώσεις δημιουργούν διαρκώς νέες εστίες που εξαπλώνονται αστραπιαία https://t.co/CH1wt6IlrC,0,0
Mon Aug 12 19:24:58 +0000 2024,1823078242829631791,exact,"@user Ίσα ρε Τάκη... Αν όμως τα έκοβε προληπτικά η Πυροσβεστική, και το είχε βιβτεοσκοπήσει κιόλας, θα μας είχατε ζαλίζει με τα: ""Κόβουν τα δέντρα γιατί δεν μπορούν να τα σώσουν."", ""Δεν τους νοιάζει η φύση μόνο η επικοινωνία."" και διάφορες τέτοιες επικολυρικές παπάντζες.",35,1
Mon Aug 12 19:24:55 +0000 2024,1823078227658571827,exact,Διάσπαρτες εστίες στη Λ. Μαραθώνος – Η πυροσβεστική δημιουργεί αντιπυρικές ζώνες https://t.co/lPbzMEsRlx,0,0
Mon Aug 12 19:24:37 +0000 2024,1823078153314500869,exact,"Γιάνναρος πυρομετεωρολογος στο ΣΚΑΪ τώρα: Φυσιολογική η εξάπλωση της πυρκαγιάς λόγω ανέμων,ευθύνες στον συντονισμό και την διαχείριση των πυροσβεστικών δυνάμεων.  #φωτιά",2,0
Mon Aug 12 19:24:34 +0000 2024,1823078140194812014,exact,"@user Λοιπόν. Τι μου έμαθε εθελοντής Δασοπροστασιας το 97 πριν καούμε. Μου είπε δείχνοντας μου την Νότια πλευρά της Πεντέλης κι ενώ η φωτιά έκαιγε πρωί στο Γραμματικό. Αν η φωτιά περάσει την Διονύσου με τέτοιο αέρα, θα καβαλήσει το βουνό. Κι αν φτάσει σε αυτή τη χαράδρα (αυτή που &gt;",9,2
Mon Aug 12 19:24:31 +0000 2024,1823078127704342761,exact,@user @user @user Να δημοσιεύσει η πυροσβεστική τότε όλα τα raw αρχεία από το engage που ήταν οι δυνάμεις κ να τα κάνουμε αντιπαραβολή με την κίνηση της φωτιάς κ αυτό να γίνει δημόσια προσβάσιμο..να δούμε κάτι λίγο..τι λετε; Συμφωνείτε δεξιά καθάρματα της ΝΔ;,0,0
Mon Aug 12 19:24:16 +0000 2024,1823078064638824453,exact,Αντιαθλητικό  Κοτζαμ φωτιά έφυγε από του διαολου την μανα κ πήγε στα Βριλήσσια   Καταρχάς   Ποιος και γιατί στην ευχή να πάει στα Βριλλησια?,5,0
Mon Aug 12 19:24:11 +0000 2024,1823078045508587603,exact,Φωτιά και στον Βόλο – στην Βιομηχανική Περιοχή https://t.co/6hry2gB5zj #Thessaloniki #skg #TheOpinion,0,2
Mon Aug 12 19:24:05 +0000 2024,1823078020132864339,exact,"Εσεις οι αγνοι την καρδιαν που πιστευετε στην κλιματικη αλλαγη ειστε τοσο πολυ τυχεροι  μεσα στους σκοτεινους καιρους που ζουμε ,σχεδον σας ζηλευω …. #φωτια_πεντελη https://t.co/sTcOj2hQWg",2,0
Mon Aug 12 19:24:02 +0000 2024,1823078005360751034,exact,@user @user @user Δεν ανάβει φωτιά από το τσιγάρο είναι γνωστό αυτό...,1,0
