Date;Tweet_ID;Raw Text;Likes;Retweets;is_fire;is_wildland;is_urban
Mon Aug 12 19:14:37 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:14:33 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:14:31 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:14:20 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 19:14:16 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:14:08 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:14:06 +0000 2024;1,82E+18;;0;2;;;
Mon Aug 12 19:13:43 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:13:21 +0000 2024;1,82E+18;;131;39;;;
Mon Aug 12 19:13:03 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:12:47 +0000 2024;1,82E+18;;24;8;;;
Mon Aug 12 19:12:46 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:12:39 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:12:39 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:12:23 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:12:22 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:12:07 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:12:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:12:02 +0000 2024;1,82E+18;;2;3;;;
Mon Aug 12 19:12:01 +0000 2024;1,82E+18;;159;35;;;
Mon Aug 12 19:11:54 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:11:18 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:11:17 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:11:16 +0000 2024;1,82E+18;;28;3;;;
Mon Aug 12 19:11:13 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:11:13 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:11:11 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:11:01 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:11:00 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:10:57 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:10:53 +0000 2024;1,82E+18;;88;55;;;
Mon Aug 12 19:10:52 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:10:48 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:10:43 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:10:39 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:10:37 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:10:22 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:10:08 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:10:04 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:09:59 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:09:55 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:09:50 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:09:46 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:09:46 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:09:34 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:09:33 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:09:22 +0000 2024;1,82E+18;;14;5;;;
Mon Aug 12 19:09:10 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 19:09:10 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:09:08 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:09:08 +0000 2024;1,82E+18;;0;1;;;
Mon Aug 12 19:09:00 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:08:58 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:08:54 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:08:52 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:08:46 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:08:44 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:08:44 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:08:35 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:08:34 +0000 2024;1,82E+18;;10;4;;;
Mon Aug 12 19:08:33 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:08:29 +0000 2024;1,82E+18;;15;5;;;
Mon Aug 12 19:08:16 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:08:07 +0000 2024;1,82E+18;;7;1;;;
Mon Aug 12 19:08:06 +0000 2024;1,82E+18;;432;134;;;
Mon Aug 12 19:07:58 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:07:43 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:07:42 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:07:37 +0000 2024;1,82E+18;;8;1;;;
Mon Aug 12 19:07:36 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:07:35 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 19:07:32 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:07:27 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 19:07:23 +0000 2024;1,82E+18;;3;1;;;
Mon Aug 12 19:07:19 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:07:12 +0000 2024;1,82E+18;;4;2;;;
Mon Aug 12 19:07:10 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:07:09 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:07:06 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:06:58 +0000 2024;1,82E+18;;8;3;;;
Mon Aug 12 19:06:53 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:06:43 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:06:39 +0000 2024;1,82E+18;;10;3;;;
Mon Aug 12 19:06:37 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 19:06:37 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:06:35 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:06:27 +0000 2024;1,82E+18;;32;1;;;
Mon Aug 12 19:06:24 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 19:06:14 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:06:14 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:06:12 +0000 2024;1,82E+18;;6;1;;;
Mon Aug 12 19:06:11 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:06:10 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:06:10 +0000 2024;1,82E+18;;7;1;;;
Mon Aug 12 19:06:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:06:02 +0000 2024;1,82E+18;;8;0;;;
Mon Aug 12 19:06:02 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:06:02 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 19:05:50 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:05:48 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:05:48 +0000 2024;1,82E+18;;10;0;;;
Mon Aug 12 19:05:44 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:05:43 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:05:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:05:32 +0000 2024;1,82E+18;;12;5;;;
Mon Aug 12 19:05:31 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:05:31 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:05:31 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 19:05:30 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:05:26 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:05:26 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 19:05:25 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:05:07 +0000 2024;1,82E+18;;8;2;;;
Mon Aug 12 19:05:06 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:05:04 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 19:05:03 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 19:05:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:04:57 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 19:04:56 +0000 2024;1,82E+18;;17;3;;;
Mon Aug 12 19:04:49 +0000 2024;1,82E+18;;0;0;;;
